"cle_unique";"colonne";"valeur"
"57";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13571-INFO-SOC-GLASSDOOR-E1061225_P1.html"
"57";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC\13571-INFO-SOC-GLASSDOOR-E1061225_P1.html"
"58";"date_heure_de_recuperation";"2025-10-13 16:00:08"
"58";"nom_du_fichier_html";"13572-AVIS-SOC-GLASSDOOR-E2098670_P1.html"
"58";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13572-AVIS-SOC-GLASSDOOR-E2098670_P1.html"
"58";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI\13572-AVIS-SOC-GLASSDOOR-E2098670_P1.html"
"59";"date_heure_de_recuperation";"2025-10-13 16:00:08"
"59";"nom_du_fichier_html";"13572-AVIS-SOC-GLASSDOOR-E2098670_P2.html"
"59";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13572-AVIS-SOC-GLASSDOOR-E2098670_P2.html"
"59";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI\13572-AVIS-SOC-GLASSDOOR-E2098670_P2.html"
"60";"date_heure_de_recuperation";"2025-10-13 16:00:08"
"60";"nom_du_fichier_html";"13572-INFO-EMP-LINKEDIN-FR-1602644857.html"
"60";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13572-INFO-EMP-LINKEDIN-FR-1602644857.html"
"60";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP\13572-INFO-EMP-LINKEDIN-FR-1602644857.html"
"61";"date_heure_de_recuperation";"2025-10-13 16:00:08"
"61";"nom_du_fichier_html";"13572-INFO-SOC-GLASSDOOR-E2098670_P1.html"
"61";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13572-INFO-SOC-GLASSDOOR-E2098670_P1.html"
"61";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC\13572-INFO-SOC-GLASSDOOR-E2098670_P1.html"
"62";"date_heure_de_recuperation";"2025-10-13 16:00:08"
"62";"nom_du_fichier_html";"13573-INFO-EMP-LINKEDIN-FR-1602929951.html"
"62";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13573-INFO-EMP-LINKEDIN-FR-1602929951.html"
"62";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP\13573-INFO-EMP-LINKEDIN-FR-1602929951.html"
"63";"date_heure_de_recuperation";"2025-10-13 16:00:08"
"63";"nom_du_fichier_html";"13574-AVIS-SOC-GLASSDOOR-E1130973_P1.html"
"63";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13574-AVIS-SOC-GLASSDOOR-E1130973_P1.html"
"63";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI\13574-AVIS-SOC-GLASSDOOR-E1130973_P1.html"
"64";"date_heure_de_recuperation";"2025-10-13 16:00:08"
"64";"nom_du_fichier_html";"13574-AVIS-SOC-GLASSDOOR-E1130973_P2.html"
"64";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13574-AVIS-SOC-GLASSDOOR-E1130973_P2.html"
"64";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI\13574-AVIS-SOC-GLASSDOOR-E1130973_P2.html"
"65";"date_heure_de_recuperation";"2025-10-13 16:00:08"
"65";"nom_du_fichier_html";"13574-INFO-EMP-LINKEDIN-FR-1634138009.html"
"65";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13574-INFO-EMP-LINKEDIN-FR-1634138009.html"
"65";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP\13574-INFO-EMP-LINKEDIN-FR-1634138009.html"
"66";"date_heure_de_recuperation";"2025-10-13 16:00:09"
"66";"nom_du_fichier_html";"13574-INFO-SOC-GLASSDOOR-E1130973_P1.html"
"66";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13574-INFO-SOC-GLASSDOOR-E1130973_P1.html"
"66";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC\13574-INFO-SOC-GLASSDOOR-E1130973_P1.html"
"67";"date_heure_de_recuperation";"2025-10-13 16:00:09"
"67";"nom_du_fichier_html";"13575-AVIS-SOC-GLASSDOOR-E1922609_P1.html"
"67";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13575-AVIS-SOC-GLASSDOOR-E1922609_P1.html"
"67";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI\13575-AVIS-SOC-GLASSDOOR-E1922609_P1.html"
"68";"date_heure_de_recuperation";"2025-10-13 16:00:09"
"68";"nom_du_fichier_html";"13575-INFO-EMP-LINKEDIN-FR-1647449074.html"
"68";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13575-INFO-EMP-LINKEDIN-FR-1647449074.html"
"68";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP\13575-INFO-EMP-LINKEDIN-FR-1647449074.html"
"69";"date_heure_de_recuperation";"2025-10-13 16:00:09"
"69";"nom_du_fichier_html";"13575-INFO-SOC-GLASSDOOR-E1922609_P1.html"
"69";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13575-INFO-SOC-GLASSDOOR-E1922609_P1.html"
"69";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC\13575-INFO-SOC-GLASSDOOR-E1922609_P1.html"
"70";"date_heure_de_recuperation";"2025-10-13 16:00:09"
"70";"nom_du_fichier_html";"13576-AVIS-SOC-GLASSDOOR-E18712_P1.html"
"70";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13576-AVIS-SOC-GLASSDOOR-E18712_P1.html"
"70";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI\13576-AVIS-SOC-GLASSDOOR-E18712_P1.html"
"71";"date_heure_de_recuperation";"2025-10-13 16:00:09"
"71";"nom_du_fichier_html";"13576-AVIS-SOC-GLASSDOOR-E18712_P2.html"
"71";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13576-AVIS-SOC-GLASSDOOR-E18712_P2.html"
"71";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI\13576-AVIS-SOC-GLASSDOOR-E18712_P2.html"
"72";"date_heure_de_recuperation";"2025-10-13 16:00:09"
"72";"nom_du_fichier_html";"13576-INFO-EMP-LINKEDIN-FR-1451979173.html"
"72";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13576-INFO-EMP-LINKEDIN-FR-1451979173.html"
"72";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP\13576-INFO-EMP-LINKEDIN-FR-1451979173.html"
"73";"date_heure_de_recuperation";"2025-10-13 16:00:09"
"73";"nom_du_fichier_html";"13576-INFO-SOC-GLASSDOOR-E18712_P1.html"
"73";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13576-INFO-SOC-GLASSDOOR-E18712_P1.html"
"73";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC\13576-INFO-SOC-GLASSDOOR-E18712_P1.html"
"74";"date_heure_de_recuperation";"2025-10-13 16:00:09"
"74";"nom_du_fichier_html";"13577-AVIS-SOC-GLASSDOOR-E235143_P1.html"
"74";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13577-AVIS-SOC-GLASSDOOR-E235143_P1.html"
"74";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI\13577-AVIS-SOC-GLASSDOOR-E235143_P1.html"
"75";"date_heure_de_recuperation";"2025-10-13 16:00:09"
"75";"nom_du_fichier_html";"13577-INFO-EMP-LINKEDIN-FR-1646255443.html"
"75";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13577-INFO-EMP-LINKEDIN-FR-1646255443.html"
"75";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP\13577-INFO-EMP-LINKEDIN-FR-1646255443.html"
"76";"date_heure_de_recuperation";"2025-10-13 16:00:09"
"76";"nom_du_fichier_html";"13577-INFO-SOC-GLASSDOOR-E235143_P1.html"
"76";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13577-INFO-SOC-GLASSDOOR-E235143_P1.html"
"76";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC\13577-INFO-SOC-GLASSDOOR-E235143_P1.html"
"77";"date_heure_de_recuperation";"2025-10-13 16:00:09"
"77";"nom_du_fichier_html";"13578-INFO-EMP-LINKEDIN-FR-1637893990.html"
"77";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13578-INFO-EMP-LINKEDIN-FR-1637893990.html"
"77";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP\13578-INFO-EMP-LINKEDIN-FR-1637893990.html"
"78";"date_heure_de_recuperation";"2025-10-13 16:00:09"
"78";"nom_du_fichier_html";"13579-INFO-EMP-LINKEDIN-FR-1596016475.html"
"78";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13579-INFO-EMP-LINKEDIN-FR-1596016475.html"
"78";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP\13579-INFO-EMP-LINKEDIN-FR-1596016475.html"
"79";"date_heure_de_recuperation";"2025-10-13 16:00:09"
"79";"nom_du_fichier_html";"13580-INFO-EMP-LINKEDIN-FR-1623044159.html"
"79";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13580-INFO-EMP-LINKEDIN-FR-1623044159.html"
"79";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP\13580-INFO-EMP-LINKEDIN-FR-1623044159.html"
"80";"date_heure_de_recuperation";"2025-10-13 16:00:09"
"80";"nom_du_fichier_html";"13581-INFO-EMP-LINKEDIN-FR-1524820953.html"
"80";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13581-INFO-EMP-LINKEDIN-FR-1524820953.html"
"80";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP\13581-INFO-EMP-LINKEDIN-FR-1524820953.html"
"81";"date_heure_de_recuperation";"2025-10-13 16:00:09"
"81";"nom_du_fichier_html";"13582-INFO-EMP-LINKEDIN-FR-1611007803.html"
"81";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13582-INFO-EMP-LINKEDIN-FR-1611007803.html"
"81";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP\13582-INFO-EMP-LINKEDIN-FR-1611007803.html"
"82";"date_heure_de_recuperation";"2025-10-13 16:00:09"
"82";"nom_du_fichier_html";"13583-INFO-EMP-LINKEDIN-FR-1602843522.html"
"82";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13583-INFO-EMP-LINKEDIN-FR-1602843522.html"
"82";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP\13583-INFO-EMP-LINKEDIN-FR-1602843522.html"
"83";"date_heure_de_recuperation";"2025-10-13 16:00:09"
"83";"nom_du_fichier_html";"13584-AVIS-SOC-GLASSDOOR-E1044716_P1.html"
"83";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13584-AVIS-SOC-GLASSDOOR-E1044716_P1.html"
"83";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI\13584-AVIS-SOC-GLASSDOOR-E1044716_P1.html"
"84";"date_heure_de_recuperation";"2025-10-13 16:00:09"
"84";"nom_du_fichier_html";"13584-AVIS-SOC-GLASSDOOR-E1044716_P2.html"
"84";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13584-AVIS-SOC-GLASSDOOR-E1044716_P2.html"
"84";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI\13584-AVIS-SOC-GLASSDOOR-E1044716_P2.html"
"85";"date_heure_de_recuperation";"2025-10-13 16:00:09"
"85";"nom_du_fichier_html";"13584-INFO-EMP-LINKEDIN-FR-1599955384.html"
"85";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13584-INFO-EMP-LINKEDIN-FR-1599955384.html"
"85";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP\13584-INFO-EMP-LINKEDIN-FR-1599955384.html"
"86";"date_heure_de_recuperation";"2025-10-13 16:00:09"
"86";"nom_du_fichier_html";"13584-INFO-SOC-GLASSDOOR-E1044716_P1.html"
"86";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13584-INFO-SOC-GLASSDOOR-E1044716_P1.html"
"86";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC\13584-INFO-SOC-GLASSDOOR-E1044716_P1.html"
"87";"date_heure_de_recuperation";"2025-10-13 16:00:09"
"87";"nom_du_fichier_html";"13585-AVIS-SOC-GLASSDOOR-E13058_P1.html"
"87";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13585-AVIS-SOC-GLASSDOOR-E13058_P1.html"
"87";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI\13585-AVIS-SOC-GLASSDOOR-E13058_P1.html"
"88";"date_heure_de_recuperation";"2025-10-13 16:00:09"
"88";"nom_du_fichier_html";"13585-AVIS-SOC-GLASSDOOR-E13058_P2.html"
"88";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13585-AVIS-SOC-GLASSDOOR-E13058_P2.html"
"88";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI\13585-AVIS-SOC-GLASSDOOR-E13058_P2.html"
"89";"date_heure_de_recuperation";"2025-10-13 16:00:09"
"89";"nom_du_fichier_html";"13585-INFO-EMP-LINKEDIN-FR-1450683034.html"
"89";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13585-INFO-EMP-LINKEDIN-FR-1450683034.html"
"89";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP\13585-INFO-EMP-LINKEDIN-FR-1450683034.html"
"90";"date_heure_de_recuperation";"2025-10-13 16:00:09"
"90";"nom_du_fichier_html";"13585-INFO-SOC-GLASSDOOR-E13058_P1.html"
"90";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13585-INFO-SOC-GLASSDOOR-E13058_P1.html"
"90";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC\13585-INFO-SOC-GLASSDOOR-E13058_P1.html"
"91";"date_heure_de_recuperation";"2025-10-13 16:00:09"
"91";"nom_du_fichier_html";"13586-AVIS-SOC-GLASSDOOR-E649071_P1.html"
"91";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13586-AVIS-SOC-GLASSDOOR-E649071_P1.html"
"91";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI\13586-AVIS-SOC-GLASSDOOR-E649071_P1.html"
"92";"date_heure_de_recuperation";"2025-10-13 16:00:09"
"92";"nom_du_fichier_html";"13586-INFO-EMP-LINKEDIN-FR-1559602447.html"
"92";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13586-INFO-EMP-LINKEDIN-FR-1559602447.html"
"92";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP\13586-INFO-EMP-LINKEDIN-FR-1559602447.html"
"93";"date_heure_de_recuperation";"2025-10-13 16:00:09"
"93";"nom_du_fichier_html";"13586-INFO-SOC-GLASSDOOR-E649071_P1.html"
"93";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13586-INFO-SOC-GLASSDOOR-E649071_P1.html"
"93";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC\13586-INFO-SOC-GLASSDOOR-E649071_P1.html"
"94";"date_heure_de_recuperation";"2025-10-13 16:00:09"
"94";"nom_du_fichier_html";"13587-AVIS-SOC-GLASSDOOR-E1838_P1.html"
"94";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13587-AVIS-SOC-GLASSDOOR-E1838_P1.html"
"94";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI\13587-AVIS-SOC-GLASSDOOR-E1838_P1.html"
"95";"date_heure_de_recuperation";"2025-10-13 16:00:09"
"95";"nom_du_fichier_html";"13587-AVIS-SOC-GLASSDOOR-E1838_P2.html"
"95";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13587-AVIS-SOC-GLASSDOOR-E1838_P2.html"
"95";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI\13587-AVIS-SOC-GLASSDOOR-E1838_P2.html"
"96";"date_heure_de_recuperation";"2025-10-13 16:00:09"
"96";"nom_du_fichier_html";"13587-INFO-EMP-LINKEDIN-FR-1595877705.html"
"96";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13587-INFO-EMP-LINKEDIN-FR-1595877705.html"
"96";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP\13587-INFO-EMP-LINKEDIN-FR-1595877705.html"
"97";"date_heure_de_recuperation";"2025-10-13 16:00:09"
"97";"nom_du_fichier_html";"13587-INFO-SOC-GLASSDOOR-E1838_P1.html"
"97";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13587-INFO-SOC-GLASSDOOR-E1838_P1.html"
"97";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC\13587-INFO-SOC-GLASSDOOR-E1838_P1.html"
"98";"date_heure_de_recuperation";"2025-10-13 16:00:09"
"98";"nom_du_fichier_html";"13588-INFO-EMP-LINKEDIN-FR-1489228239.html"
"98";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13588-INFO-EMP-LINKEDIN-FR-1489228239.html"
"98";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP\13588-INFO-EMP-LINKEDIN-FR-1489228239.html"
"99";"date_heure_de_recuperation";"2025-10-13 16:00:09"
"99";"nom_du_fichier_html";"13589-INFO-EMP-LINKEDIN-FR-1572087526.html"
"99";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13589-INFO-EMP-LINKEDIN-FR-1572087526.html"
"99";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP\13589-INFO-EMP-LINKEDIN-FR-1572087526.html"
"100";"date_heure_de_recuperation";"2025-10-13 16:00:09"
"100";"nom_du_fichier_html";"13590-INFO-EMP-LINKEDIN-FR-1465461379.html"
"100";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13590-INFO-EMP-LINKEDIN-FR-1465461379.html"
"100";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP\13590-INFO-EMP-LINKEDIN-FR-1465461379.html"
"101";"date_heure_de_recuperation";"2025-10-13 16:00:09"
"101";"nom_du_fichier_html";"13591-INFO-EMP-LINKEDIN-FR-1497557216.html"
"101";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13591-INFO-EMP-LINKEDIN-FR-1497557216.html"
"101";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP\13591-INFO-EMP-LINKEDIN-FR-1497557216.html"
"102";"date_heure_de_recuperation";"2025-10-13 16:00:09"
"102";"nom_du_fichier_html";"13592-INFO-EMP-LINKEDIN-FR-1487734181.html"
"102";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13592-INFO-EMP-LINKEDIN-FR-1487734181.html"
"102";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP\13592-INFO-EMP-LINKEDIN-FR-1487734181.html"
"103";"date_heure_de_recuperation";"2025-10-13 16:00:09"
"103";"nom_du_fichier_html";"13593-INFO-EMP-LINKEDIN-FR-1566347092.html"
"103";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13593-INFO-EMP-LINKEDIN-FR-1566347092.html"
"103";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP\13593-INFO-EMP-LINKEDIN-FR-1566347092.html"
"104";"date_heure_de_recuperation";"2025-10-13 16:00:09"
"104";"nom_du_fichier_html";"13594-INFO-EMP-LINKEDIN-FR-1604015381.html"
"104";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13594-INFO-EMP-LINKEDIN-FR-1604015381.html"
"104";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP\13594-INFO-EMP-LINKEDIN-FR-1604015381.html"
"105";"date_heure_de_recuperation";"2025-10-13 16:00:09"
"105";"nom_du_fichier_html";"13595-INFO-EMP-LINKEDIN-FR-1617285899.html"
"105";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13595-INFO-EMP-LINKEDIN-FR-1617285899.html"
"105";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP\13595-INFO-EMP-LINKEDIN-FR-1617285899.html"
"106";"date_heure_de_recuperation";"2025-10-13 16:00:09"
"106";"nom_du_fichier_html";"13596-AVIS-SOC-GLASSDOOR-E111193_P1.html"
"106";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13596-AVIS-SOC-GLASSDOOR-E111193_P1.html"
"106";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI\13596-AVIS-SOC-GLASSDOOR-E111193_P1.html"
"107";"date_heure_de_recuperation";"2025-10-13 16:00:09"
"107";"nom_du_fichier_html";"13596-AVIS-SOC-GLASSDOOR-E111193_P2.html"
"107";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13596-AVIS-SOC-GLASSDOOR-E111193_P2.html"
"107";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI\13596-AVIS-SOC-GLASSDOOR-E111193_P2.html"
"108";"date_heure_de_recuperation";"2025-10-13 16:00:09"
"108";"nom_du_fichier_html";"13596-INFO-EMP-LINKEDIN-FR-1555990361.html"
"108";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13596-INFO-EMP-LINKEDIN-FR-1555990361.html"
"108";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP\13596-INFO-EMP-LINKEDIN-FR-1555990361.html"
"109";"date_heure_de_recuperation";"2025-10-13 16:00:09"
"109";"nom_du_fichier_html";"13596-INFO-SOC-GLASSDOOR-E111193_P1.html"
"109";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13596-INFO-SOC-GLASSDOOR-E111193_P1.html"
"109";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC\13596-INFO-SOC-GLASSDOOR-E111193_P1.html"
"110";"date_heure_de_recuperation";"2025-10-13 16:00:09"
"110";"nom_du_fichier_html";"13597-INFO-EMP-LINKEDIN-FR-1096203262.html"
"110";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13597-INFO-EMP-LINKEDIN-FR-1096203262.html"
"110";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP\13597-INFO-EMP-LINKEDIN-FR-1096203262.html"
"111";"date_heure_de_recuperation";"2025-10-13 16:00:10"
"111";"nom_du_fichier_html";"13598-AVIS-SOC-GLASSDOOR-E1363502_P1.html"
"111";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13598-AVIS-SOC-GLASSDOOR-E1363502_P1.html"
"111";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/AVI\13598-AVIS-SOC-GLASSDOOR-E1363502_P1.html"
"112";"date_heure_de_recuperation";"2025-10-13 16:00:10"
"112";"nom_du_fichier_html";"13598-INFO-EMP-LINKEDIN-FR-1640330606.html"
"112";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13598-INFO-EMP-LINKEDIN-FR-1640330606.html"
"112";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/LINKEDIN/EMP\13598-INFO-EMP-LINKEDIN-FR-1640330606.html"
"113";"date_heure_de_recuperation";"2025-10-13 16:00:10"
"113";"nom_du_fichier_html";"13598-INFO-SOC-GLASSDOOR-E1363502_P1.html"
"113";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13598-INFO-SOC-GLASSDOOR-E1363502_P1.html"
"113";"localisation_du_fichier_html";"TD_DATALAKE/DATALAKE/1_LANDING_ZONE/GLASSDOOR/SOC\13598-INFO-SOC-GLASSDOOR-E1363502_P1.html"
"114";"date_heure_de_recuperation";"2025-10-13 16:00:10"
"114";"nom_du_fichier_html";"13599-INFO-EMP-LINKEDIN-FR-1624194363.html"
"114";"provenance_du_fichier_html";"TD_DATALAKE/DATALAKE/0_SOURCE_WEB\13599-INFO-EMP-LINKEDIN-FR-1624194363.html"
